condition_id,model,pmse_mean,pmse_std,n
9,ridge,0.21550212055444717,0.05616113307850393,4
10,elastic_net,0.3332830108702183,0.1275340876682398,4
10,extra_trees,0.4175232738035576,0.08945585212438437,4
10,gbrt,0.41007520279213217,0.08913762222511483,4
10,hist_gbrt,0.40614315303122156,0.08965832597819284,4
10,knn,0.4460954018649242,0.133951225025181,4
10,lasso,0.3334157429635525,0.12770215214690306,4
10,rf,0.43491271934189374,0.09170734752665237,4
10,ridge,0.3332703597843647,0.12731769810056284,4
11,elastic_net,0.42721154168248177,0.14637202121811402,4
11,extra_trees,0.5509765352755887,0.14388110327205567,4
11,gbrt,0.5360954681846748,0.12632016291710327,4
11,hist_gbrt,0.5146972700502586,0.11037725026688897,4
11,knn,0.6357478837828585,0.10039568224087873,4
11,lasso,0.42672836035490036,0.14687171454449352,4
11,rf,0.5847824676095974,0.10619466131671226,4
11,ridge,0.4254317469894886,0.14697008071279663,4
12,elastic_net,0.09689590521156788,0.08470193339586272,4
12,extra_trees,0.17961024882850474,0.05275773319333101,4
12,gbrt,0.12538950073804253,0.04733638087071561,4
12,hist_gbrt,0.10885601140267195,0.038980396805866846,4
12,knn,0.23825461748409021,0.05277717417258894,4
12,lasso,0.09691316168755293,0.08475759966171705,4
12,rf,0.21071088388370812,0.06495064470773725,4
12,ridge,0.09687507059425116,0.08473424538243542,4
13,elastic_net,0.4899521544575691,0.11203439736740961,4
13,extra_trees,0.6214485037085151,0.10843921147646565,4
13,gbrt,0.6822249676954966,0.09466643049278697,4
13,hist_gbrt,0.6391468448699139,0.1356160845266868,4
13,knn,0.6705331580456712,0.13239030468489776,4
13,lasso,0.4892384707927704,0.11172519981268447,4
13,rf,0.651165808255658,0.12299464453386387,4
13,ridge,0.48795321583747864,0.11062498988944051,4
14,elastic_net,0.12128937244415283,0.04644678493288069,4
14,extra_trees,0.3326742894707534,0.10038562086265543,4
14,gbrt,0.31757587818552374,0.10195564279795032,4
14,hist_gbrt,0.2982757261262614,0.09143771046205372,4
14,knn,0.41530196960672644,0.04807865724079313,4
14,lasso,0.12168890982866287,0.04705909766368333,4
14,rf,0.3664492856916346,0.10938292583391546,4
14,ridge,0.1214625034481287,0.04666735827480959,4
15,elastic_net,0.45835261791944504,0.11391134594007646,4
15,extra_trees,0.49722833782442716,0.13313264912391404,4
15,gbrt,0.47864145915299283,0.13654212025428464,4
15,hist_gbrt,0.4943138241674541,0.1394189129928093,4
15,knn,0.5621563507781663,0.06763593177567966,4
15,lasso,0.4584646001458168,0.11372461595764682,4
15,rf,0.5022454793402994,0.1434228434862528,4
15,ridge,0.4581661894917488,0.11433020736236388,4
16,elastic_net,0.34674331545829773,0.08597256284020202,4
16,extra_trees,0.3945976063235572,0.134975314292339,4
16,gbrt,0.40213043233713197,0.13976580625767873,4
16,hist_gbrt,0.4055356301177117,0.1365471994964096,4
16,knn,0.44488809237263893,0.11767529341349041,4
16,lasso,0.34676582366228104,0.08598743462397364,4
16,rf,0.42018319035985546,0.13594511613508917,4
16,ridge,0.3465558886528015,0.0860473804032613,4
17,elastic_net,0.44227854162454605,0.22392483704787128,4
17,extra_trees,0.6023280639936635,0.16603194529820156,4
17,gbrt,0.5914570302743979,0.2153838936298486,4
17,hist_gbrt,0.6185526810983399,0.22779127564056081,4
17,knn,0.7378951936132022,0.07710841061239201,4
17,lasso,0.4418328255414963,0.22359443608208798,4
17,rf,0.5941544337233862,0.16178177759991091,4
17,ridge,0.4421602785587311,0.22368868740393608,4
18,elastic_net,0.5959893390536308,0.19279611099626012,4
18,extra_trees,0.605119218835119,0.10098929266206912,4
18,gbrt,0.6903317968605437,0.12079287923883673,4
18,hist_gbrt,0.6492799988840203,0.12530753950987764,4
18,knn,0.7427058144473937,0.1769346178467631,4
18,lasso,0.5945692583918571,0.19245980124008416,4
18,rf,0.6237610367091342,0.09894758328598939,4
18,ridge,0.5944947078824043,0.19245195769960585,4
19,elastic_net,0.6167999729514122,0.19828357449413947,4
19,extra_trees,0.7187545497980499,0.21737124673458902,4
19,gbrt,0.7242699889347615,0.20018366912452268,4
19,hist_gbrt,0.7411149385392245,0.13380794231022625,4
19,knn,0.7385263972561029,0.21422191004891752,4
19,lasso,0.6166402697563171,0.19794518646427875,4
19,rf,0.7093198639930773,0.22909109064961103,4
19,ridge,0.616592101752758,0.1981777838986987,4
20,elastic_net,0.00034507280361140147,8.454108388257209e-05,4
20,extra_trees,0.09266017880285579,0.0490557515208132,4
20,gbrt,0.08226934910319095,0.04180758664816432,4
20,hist_gbrt,0.08202788302921646,0.040087837096898615,4
20,knn,0.1753153900757367,0.07643260557594958,4
20,lasso,0.00039137697604019195,8.684979183088615e-05,4
20,rf,0.11730102314792262,0.05466408354286225,4
20,ridge,0.0009882412632578053,0.0007479271798096872,4
21,elastic_net,0.0005915663423365913,0.0003391508392269507,4
21,extra_trees,0.13750778047710543,0.06375764773627328,4
21,gbrt,0.10416598831733741,0.03766879921792979,4
21,hist_gbrt,0.09894552179823235,0.03479907875308932,4
