condition_id,repeat,dataset_idx,seed,seq_len,train_size,num_features,num_causes,num_layers,hidden_dim,generation_mode,y_is_effect,in_clique,sort_features,first_nonlinearity,per_layer_activation,noise_std,init_std,sampling,model,pmse
5,0,1,20265218,512,0.7,10,20,2,64,head,True,False,False,relu,False,0.005,1.2,normal,gbrt,0.9928242152749429
5,0,1,20265218,512,0.7,10,20,2,64,head,True,False,False,relu,False,0.005,1.2,normal,hist_gbrt,1.075690749604803
5,0,1,20265218,512,0.7,10,20,2,64,head,True,False,False,relu,False,0.005,1.2,normal,rf,0.941245068778941
5,0,1,20265218,512,0.7,10,20,2,64,head,True,False,False,relu,False,0.005,1.2,normal,extra_trees,0.9342226881069374
5,1,0,20265219,512,0.7,10,20,2,64,head,True,False,False,relu,False,0.005,1.2,normal,ridge,0.7786720991134644
5,1,0,20265219,512,0.7,10,20,2,64,head,True,False,False,relu,False,0.005,1.2,normal,lasso,0.7794453501701355
5,1,0,20265219,512,0.7,10,20,2,64,head,True,False,False,relu,False,0.005,1.2,normal,elastic_net,0.7790840864181519
5,1,0,20265219,512,0.7,10,20,2,64,head,True,False,False,relu,False,0.005,1.2,normal,knn,0.7314544920819858
5,1,0,20265219,512,0.7,10,20,2,64,head,True,False,False,relu,False,0.005,1.2,normal,gbrt,0.8098814474153494
5,1,0,20265219,512,0.7,10,20,2,64,head,True,False,False,relu,False,0.005,1.2,normal,hist_gbrt,0.7772286965189404
5,1,0,20265219,512,0.7,10,20,2,64,head,True,False,False,relu,False,0.005,1.2,normal,rf,0.8022689654772223
5,1,0,20265219,512,0.7,10,20,2,64,head,True,False,False,relu,False,0.005,1.2,normal,extra_trees,0.7298980142107798
5,1,1,20265219,512,0.7,10,20,2,64,head,True,False,False,relu,False,0.005,1.2,normal,ridge,0.5975468754768372
5,1,1,20265219,512,0.7,10,20,2,64,head,True,False,False,relu,False,0.005,1.2,normal,lasso,0.5975472927093506
5,1,1,20265219,512,0.7,10,20,2,64,head,True,False,False,relu,False,0.005,1.2,normal,elastic_net,0.5973758697509766
5,1,1,20265219,512,0.7,10,20,2,64,head,True,False,False,relu,False,0.005,1.2,normal,knn,0.7854297058834043
5,1,1,20265219,512,0.7,10,20,2,64,head,True,False,False,relu,False,0.005,1.2,normal,gbrt,0.6618085879371687
5,1,1,20265219,512,0.7,10,20,2,64,head,True,False,False,relu,False,0.005,1.2,normal,hist_gbrt,0.6730095079256945
5,1,1,20265219,512,0.7,10,20,2,64,head,True,False,False,relu,False,0.005,1.2,normal,rf,0.7014830160997596
5,1,1,20265219,512,0.7,10,20,2,64,head,True,False,False,relu,False,0.005,1.2,normal,extra_trees,0.6271353536065571
6,0,0,20266218,256,0.5,10,10,5,64,head,False,False,False,relu,False,0.03,1.2,normal,ridge,0.19442149996757507
6,0,0,20266218,256,0.5,10,10,5,64,head,False,False,False,relu,False,0.03,1.2,normal,lasso,0.1942000687122345
6,0,0,20266218,256,0.5,10,10,5,64,head,False,False,False,relu,False,0.03,1.2,normal,elastic_net,0.1943729966878891
6,0,0,20266218,256,0.5,10,10,5,64,head,False,False,False,relu,False,0.03,1.2,normal,knn,0.1975938852943377
6,0,0,20266218,256,0.5,10,10,5,64,head,False,False,False,relu,False,0.03,1.2,normal,gbrt,0.21995390484313704
6,0,0,20266218,256,0.5,10,10,5,64,head,False,False,False,relu,False,0.03,1.2,normal,hist_gbrt,0.23820904187254072
6,0,0,20266218,256,0.5,10,10,5,64,head,False,False,False,relu,False,0.03,1.2,normal,rf,0.2487480049292551
6,0,0,20266218,256,0.5,10,10,5,64,head,False,False,False,relu,False,0.03,1.2,normal,extra_trees,0.1887119691572985
6,0,1,20266218,256,0.5,10,10,5,64,head,False,False,False,relu,False,0.03,1.2,normal,ridge,0.5489639043807983
6,0,1,20266218,256,0.5,10,10,5,64,head,False,False,False,relu,False,0.03,1.2,normal,lasso,0.5506433248519897
6,0,1,20266218,256,0.5,10,10,5,64,head,False,False,False,relu,False,0.03,1.2,normal,elastic_net,0.5515395998954773
6,0,1,20266218,256,0.5,10,10,5,64,head,False,False,False,relu,False,0.03,1.2,normal,knn,0.6831836024762344
6,0,1,20266218,256,0.5,10,10,5,64,head,False,False,False,relu,False,0.03,1.2,normal,gbrt,0.5810258061959563
6,0,1,20266218,256,0.5,10,10,5,64,head,False,False,False,relu,False,0.03,1.2,normal,hist_gbrt,0.67303945462002
6,0,1,20266218,256,0.5,10,10,5,64,head,False,False,False,relu,False,0.03,1.2,normal,rf,0.5648307805522846
6,0,1,20266218,256,0.5,10,10,5,64,head,False,False,False,relu,False,0.03,1.2,normal,extra_trees,0.5492602067072212
6,1,0,20266219,256,0.5,10,10,5,64,head,False,False,False,relu,False,0.03,1.2,normal,ridge,0.4256952702999115
6,1,0,20266219,256,0.5,10,10,5,64,head,False,False,False,relu,False,0.03,1.2,normal,lasso,0.4275994896888733
6,1,0,20266219,256,0.5,10,10,5,64,head,False,False,False,relu,False,0.03,1.2,normal,elastic_net,0.4276394844055176
6,1,0,20266219,256,0.5,10,10,5,64,head,False,False,False,relu,False,0.03,1.2,normal,knn,0.6720371600464341
6,1,0,20266219,256,0.5,10,10,5,64,head,False,False,False,relu,False,0.03,1.2,normal,gbrt,0.5110019754372859
